,DK2_scaled
2199,0.0012124214765480289
2200,0.0012400865416147266
2201,0.0013168570971748127
2202,0.0012905752853614502
2203,0.0012449279280013987
2204,0.001235936781854722
2205,0.001155016466534631
2206,0.001042972953014505
2207,0.0009309294394943792
2208,0.0008638416567076372
2209,0.0008202691792275883
2210,0.0008050533934409045
2211,0.0008022868869342348
2212,0.000823035685734258
2213,0.0008908150951476675
2214,0.0010457394595211748
2215,0.0012013554505213497
2216,0.0012691348599347591
2217,0.0012912669119881175
2218,0.0012961082983747895
2219,0.0012829673924681082
2220,0.0012767427528281013
2221,0.0012615269670414172
2222,0.00122832888896138
2223,0.0011902894244946707
2224,0.0011736903854546522
2225,0.0012172628629347011
2226,0.001204813583654687
2227,0.00116884899906798
2228,0.00119858894401468
2229,0.0011384174274946125
2230,0.0010325985536144935
2231,0.0009302378128677118
2232,0.0008548505105609605
2233,0.0008140445395875813
2234,0.0007981371271742301
2235,0.0008133529129609138
2236,0.000829260325374265
2237,0.0008998062412943443
2238,0.001031906926987826
2239,0.0011840647848546638
2240,0.0012324786487213847
2241,0.0012615269670414172
2242,0.0012774343794547686
2243,0.0012725929930680966
2244,0.0012518441942680732
2245,0.001229712142214715
2246,0.0011944391842546754
2247,0.0011702322523213149
2248,0.0011633159860546406
2249,0.0012214126226947058
2250,0.0012269456357080454
2251,0.001234553528601387
2252,0.0012144963564280312
2253,0.001164007612681308
2254,0.00107686265772121
2255,0.0009855679430011072
2256,0.0009087973874410211
2257,0.0008569253904409628
2258,0.0008278770721209302
2259,0.0008237273123609254
2260,0.0008306435786276
2261,0.0008465509910409511
2262,0.0008645332833343047
2263,0.0009413038388943909
2264,0.0010554222322945192
2265,0.0011308095346012706
2266,0.0011819899049746614
2267,0.0011978973173880124
2268,0.001190981051121338
2269,0.0011729987588279846
2270,0.0011522499600279611
2271,0.0011474085736412891
2272,0.0011709238789479823
2273,0.0012504609410147382
2274,0.0012566855806547452
2275,0.0011875229179880008
2276,0.0011660824925613102
2277,0.001105219349414575
2278,0.0010229157808411492
2279,0.0009489117317877328
2280,0.0008928899750276698
2281,0.0008410179780276116
2282,0.0008188859259742533
2283,0.000810586406454244
2284,0.0008071282733209069
2285,0.0008140445395875813
2286,0.0008285686987475977
2287,0.0008894318418943327
2288,0.0009848763163744399
2289,0.0010671798849478658
2290,0.0011169770020679217
2291,0.0011218183884545937
2292,0.001114210495561252
2293,0.001089311937001224
2294,0.00107409615121454
2295,0.0010727128979612054
2296,0.0010962282032678983
2297,0.0011833731582279962
2298,0.0012075800901613567
2299,0.0011743820120813195
2300,0.0011577829730413007
2301,0.0010872370571212216
2302,0.0009966339690277864
2303,0.0009025727478010141
2304,0.0008389430981476093
2305,0.0008050533934409045
2306,0.0007946789940408928
2307,0.0007891459810275532
2308,0.0007932957407875579
2309,0.0008624584034543024
2310,0.0010180743944544772
2311,0.0011736903854546522
2312,0.0012082717167880242
2313,0.0012428530481213963
2314,0.0012670599800547568
2315,0.0012553023274014103
2316,0.0012442363013747313
2317,0.001235936781854722
2318,0.0012193377428147034
2319,0.0011812982783479939
2320,0.0011736903854546522
2321,0.0012442363013747313
2322,0.0012331702753480523
2323,0.0011799150250946591
2324,0.0011674657458146452
2325,0.001098994709774568
2326,0.0009814181832411026
2327,0.0008790574424943211
2328,0.0008078198999475743
2329,0.0007670139289741951
2330,0.0007483400100541742
2331,0.000757331156200851
2332,0.0007711636887341998
2333,0.0008382514715209418
2334,0.0009807265566144352
2335,0.0011591662262946357
2336,0.0012269456357080454
2337,0.0012518441942680732
2338,0.0012885004054814478
2339,0.0012670599800547568
2340,0.0012698264865614265
2341,0.0012663683534280894
2342,0.0012608353404147499
2343,0.0012255623824547104
2344,0.0012193377428147034
2345,0.0012670599800547568
2346,0.001235936781854722
2347,0.001190981051121338
2348,0.0011792233984679915
2349,0.0011218183884545937
2350,0.001008391621681133
2351,0.0009053392543076838
2352,0.0008341017117609372
2353,0.0007960622472942277
2354,0.0007732385686142021
2355,0.000776005075120872
2356,0.0007932957407875579
2357,0.0008541588839342931
2358,0.0010007837287877913
2359,0.0011716155055746498
2360,0.001243544674748064
2361,0.0012663683534280894
2362,0.0012739762463214314
2363,0.0012698264865614265
2364,0.0012684432333080918
2365,0.0012677516066814242
2366,0.0012518441942680732
2367,0.0012151879830546986
2368,0.0012117298499213613
2369,0.0012642934735480871
2370,0.0012559939540280778
2371,0.0012131131031746963
2372,0.0011902894244946707
2373,0.0011273514014679333
2374,0.0010249906607211515
2375,0.0009067225075610188
2376,0.0008306435786276
2377,0.000791912487534223
2378,0.000780846461507544
2379,0.0007898376076542207
2380,0.0008092031532009092
2381,0.0008679914164676419
2382,0.001008391621681133
2383,0.0011653908659346429
2384,0.001235936781854722
2385,0.0012276372623347127
2386,0.0012656767268014219
2387,0.0012608353404147499
2388,0.0012670599800547568
2389,0.0012642934735480871
2390,0.0012380116617347243
2391,0.001202047077148017
2392,0.0011812982783479939
2393,0.0012511525676414056
2394,0.0012304037688413824
2395,0.0011778401452146568
2396,0.001162624359427973
2397,0.0011197435085745914
2398,0.0010187660210811446
2399,0.0008984229880410094
2400,0.0008285686987475977
2401,0.0007815380881342114
2402,0.0007704720621075324
2403,0.0007753134484942045
2404,0.0007884543544008859
2405,0.0008527756306809581
2406,0.0010070083684277982
2407,0.0011653908659346429
2408,0.001243544674748064
2409,0.001279509259334771
2410,0.0012926501652414525
2411,0.0012898836587347826
2412,0.0012677516066814242
2413,0.001243544674748064
2414,0.001197205690761345
2415,0.001162624359427973
2416,0.0011570913464146334
2417,0.0012041219570280196
2418,0.0011944391842546754
2419,0.0011225100150812613
2420,0.0010976114565212332
2421,0.0010720212713345378
2422,0.0009952507157744515
2423,0.0009219382933477025
2424,0.0008507007508009557
2425,0.0008064366466942394
2426,0.0007794632082542091
2427,0.0007780799550008743
2428,0.0007843045946408812
2429,0.0008009036336808999
2430,0.0008085115265742417
2431,0.0008908150951476675
2432,0.0009890260761344445
2433,0.0010512724725345144
2434,0.001070638018081203
2435,0.0010678715115745331
2436,0.001051964099161182
2437,0.0010153078879478075
2438,0.0009931758358944491
2439,0.0009904093293877795
2440,0.001002166982041126
2441,0.0010671798849478658
2442,0.0010948449500145633
2443,0.0010651050050678634
2444,0.0010533473524145167
2445,0.0010153078879478075
2446,0.0009475284785343979
2447,0.0008735244294809815
2448,0.0008029785135609022
2449,0.0007773883283742068
2450,0.0007566395295741835
2451,0.0007517981431875114
2452,0.000749723263307509
2453,0.0007670139289741951
2454,0.0007780799550008743
2455,0.0008458593644142837
2456,0.0009537531181744049
2457,0.0010270655406011539
2458,0.001047814339401177
2459,0.0010526557257878493
2460,0.0010595719920545239
2461,0.0010402064465078354
2462,0.0010173827678278098
2463,0.001008391621681133
2464,0.0010305236737344911
2465,0.001089311937001224
2466,0.0011149021221879194
2467,0.0010782459109745447
2468,0.0010796291642278797
2469,0.0010436645796411724
2470,0.0009579028779344096
2471,0.0008721411762276465
2472,0.0008140445395875813
2473,0.0007739301952408696
2474,0.0007538730230675137
2475,0.000755947902947516
2476,0.0007780799550008743
2477,0.0008334100851342698
2478,0.0009253964264810397
2479,0.0010920784435078936
2480,0.001204813583654687
2481,0.0012504609410147382
2482,0.0012698264865614265
2483,0.001321698483561485
2484,0.0012878087788547802
2485,0.0012781260060814362
2486,0.0012760511262014337
2487,0.0012055052102813543
2488,0.0011757652653346545
2489,0.001203430330401352
2490,0.0011840647848546638
2491,0.0011398006807479472
2492,0.0011280430280946009
2493,0.0011093691091745798
2494,0.0010180743944544772
2495,0.0009267796797343746
2496,0.0008659165365876396
2497,0.000824418938987593
2498,0.0007967538739208952
2499,0.0007932957407875579
2500,0.0008175026727209185
2501,0.0008534672573076256
2502,0.0009378457057610537
2503,0.001089311937001224
2504,0.0011965140641346777
2505,0.001242161421494729
2506,0.001253227447521408
2507,0.001211038223294694
2508,0.0011937475576280078
2509,0.0011930559310013404
2510,0.001153633213281296
2511,0.0011045277227879075
2512,0.0010844705506145517
2513,0.0011169770020679217
2514,0.0011135188689345844
2515,0.0011135188689345844
2516,0.0011045277227879075
2517,0.001070638018081203
2518,0.000995942342401119
2519,0.0009046476276810164
2520,0.0008341017117609372
2521,0.0007932957407875579
2522,0.000774621821867537
2523,0.0007780799550008743
2524,0.0007995203804275651
2525,0.0008555421371876279
2526,0.0009371540791343863
2527,0.0010540389790411843
2528,0.0011321927878546055
2529,0.0011467169470146218
2530,0.0011446420671346194
2531,0.0011155937488145867
2532,0.0011093691091745798
2533,0.0011716155055746498
2534,0.0011335760411079403
2535,0.0010969198298945656
2536,0.0010727128979612054
2537,0.001111443989054582
2538,0.0011149021221879194
2539,0.0010747877778412077
2540,0.0010699463914545355
2541,0.0010637217518145285
2542,0.0009821098098677702
2543,0.0008880485886409978
2544,0.0008112780330809115
2545,0.0007753134484942045
2546,0.0007552562763208485
2547,0.000749723263307509
2548,0.0007552562763208485
2549,0.0007718553153608673
2550,0.000776005075120872
2551,0.0008327184585076023
2552,0.0009177885335876979
2553,0.0009682772773344213
2554,0.000983493063121105
2555,0.0009931758358944491
2556,0.0009890260761344445
2557,0.0009675856507077538
2558,0.0009316210661210467
2559,0.0009074141341876862
2560,0.0009357708258810514
2561,0.0009904093293877795
2562,0.0010291404204811562
2563,0.0010125413814411376
2564,0.0010063167418011307
2565,0.0009724270370944259
2566,0.000910180640694356
2567,0.0008583086436942977
2568,0.0008092031532009092
2569,0.0007697804354808649
2570,0.0007407321171608322
2571,0.0007421153704141671
2572,0.0007531813964408462
2573,0.0007600976627075206
2574,0.0007822297147608789
2575,0.0008638416567076372
2576,0.0009530614915477375
2577,0.0010180743944544772
2578,0.001051964099161182
2579,0.0010540389790411843
2580,0.0010374399400011655
2581,0.001015999514574475
2582,0.0009917925826411144
2583,0.0009703521572144236
2584,0.0009779600501077655
2585,0.0010242990340944842
2586,0.0010277571672278215
2587,0.0010090832483078006
2588,0.0009931758358944491
2589,0.0010000921021611237
2590,0.0009323126927477141
2591,0.0008596918969476326
2592,0.0007898376076542207
2593,0.000762172542587523
2594,0.0007511065165608439
2595,0.0007490316366808416
2596,0.0007552562763208485
2597,0.0007649390490941928
2598,0.0007815380881342114
2599,0.0008534672573076256
2600,0.0009419954655210584
2601,0.0010070083684277982
2602,0.0010263739139744865
2603,0.0010173827678278098
2604,0.0009911009560144468
2605,0.0009627442643210817
2606,0.0009399205856410561
2607,0.0009226299199743699
2608,0.0009281629329877095
2609,0.0009627442643210817
2610,0.0009924842092677818
2611,0.0009668940240810863
2612,0.0009558279980544073
2613,0.0009675856507077538
2614,0.0009011894945476791
2615,0.0008237273123609254
2616,0.0007683971822275299
2617,0.0007241330781208136
2618,0.0007068424124541274
2619,0.0006999261461874531
2620,0.0007047675325741251
2621,0.0007096089189607972
2622,0.0007151419319741367
2623,0.0007884543544008859
2624,0.0008866653353876629
2625,0.0009323126927477141
2626,0.0009565196246810746
2627,0.0009558279980544073
2628,0.0009212466667210351
2629,0.0008894318418943327
2630,0.0008548505105609605
2631,0.000824418938987593
2632,0.0008382514715209418
2633,0.0008887402152676652
2634,0.0009025727478010141
2635,0.0008603835235743001
2636,0.0008645332833343047
2637,0.0008887402152676652
2638,0.0008465509910409511
2639,0.0007794632082542091
2640,0.0007151419319741367
2641,0.0006957763864274485
2642,0.0006847103604007693
2643,0.0006805606006407646
2644,0.0006833271071474344
2645,0.0006902433734141089
2646,0.0006937015065474462
2647,0.0007566395295741835
2648,0.0008465509910409511
2649,0.0009177885335876979
2650,0.0009634358909477492
2651,0.0009855679430011072
2652,0.0009883344495077771
2653,0.000971043783841091
2654,0.0009530614915477375
2655,0.0009350791992543839
2656,0.0009357708258810514
2657,0.0009883344495077771
2658,0.0010070083684277982
2659,0.000977268423481098
2660,0.0009655107708277515
2661,0.0009516782382944026
2662,0.0008596918969476326
2663,0.0007773883283742068
2664,0.0007158335586008042
2665,0.0006729527077474227
2666,0.0006667280681074158
2667,0.00067641084088076
2668,0.000695084759800781
2669,0.0007600976627075206
2670,0.0008901234685210001
2671,0.0010526557257878493
2672,0.001137725800867945
2673,0.0011729987588279846
2674,0.0011875229179880008
2675,0.0011771485185879892
2676,0.0011764568919613218
2677,0.0011577829730413007
2678,0.001120435135201259
2679,0.0010796291642278797
2680,0.0010616468719345262
2681,0.0011072942292945772
2682,0.0010996863364012355
2683,0.0010464310861478423
2684,0.0010194576477078122
2685,0.0010139246346944726
2686,0.0009309294394943792
2687,0.0008195775526009208
2688,0.0007531813964408462
2689,0.0007103005455874647
2690,0.0007006177728141205
2691,0.0007192916917341416
2692,0.0007400404905341648
2693,0.0007815380881342114
2694,0.0008908150951476675
2695,0.0010568054855478542
2696,0.0011308095346012706
2697,0.0011660824925613102
2698,0.0011930559310013404
2699,0.00119582243750801
2700,0.00119582243750801
2701,0.001197205690761345
2702,0.0011764568919613218
2703,0.0011716155055746498
2704,0.0011667741191879776
2705,0.001223487502574708
2706,0.0012117298499213613
2707,0.0011570913464146334
2708,0.0011273514014679333
2709,0.0010948449500145633
2710,0.0009890260761344445
2711,0.0008825155756276582
2712,0.0008036701401875697
2713,0.0007677055556008626
2714,0.0007566395295741835
2715,0.0007566395295741835
2716,0.000776005075120872
2717,0.000829260325374265
2718,0.000994559089147784
2719,0.0011895977978680031
2720,0.0012698264865614265
2721,0.0012850422723481106
2722,0.0012677516066814242
2723,0.0012566855806547452
2724,0.001247002807881401
2725,0.001240778168241394
2726,0.0012269456357080454
2727,0.0011944391842546754
2728,0.0011916726777480055
2729,0.0012518441942680732
2730,0.0012221042493213731
2731,0.0011591662262946357
2732,0.001112827242307917
2733,0.0010886203103745563
2734,0.0009931758358944491
2735,0.000885282082134328
2736,0.0008064366466942394
2737,0.0007663223023475276
2738,0.0007504148899341765
2739,0.0007441902502941695
2740,0.0007566395295741835
2741,0.0008112780330809115
2742,0.0009419954655210584
2743,0.0011038360961612402
2744,0.0011757652653346545
2745,0.001206196836908022
2746,0.0012200293694413708
2747,0.0012041219570280196
2748,0.001192364304374673
2749,0.0011667741191879776
2750,0.0011301179079746032
2751,0.001087928683747889
2752,0.0010734045245878727
2753,0.0011155937488145867
2754,0.0011218183884545937
2755,0.0010637217518145285
2756,0.001009774874934468
2757,0.0010325985536144935
2758,0.0009655107708277515
2759,0.0008762909359876512
2760,0.000805745020067572
2761,0.0007690888088541974
2762,0.0007594060360808533
2763,0.0007448818769208369
2764,0.0007358907307741602
2765,0.0007220581982408113
2766,0.0007455735035475044
2767,0.0008382514715209418
2768,0.0009413038388943909
2769,0.0010070083684277982
2770,0.0010298320471078238
2771,0.001015999514574475
2772,0.0009980172222811214
2773,0.000977268423481098
2774,0.0009530614915477375
2775,0.0009350791992543839
2776,0.000946145225281063
2777,0.0010118497548144703
2778,0.0010166911412011423
2779,0.0009703521572144236
2780,0.0009496033584144002
2781,0.0009675856507077538
2782,0.0009087973874410211
2783,0.0008410179780276116
2784,0.0007773883283742068
2785,0.0007262079580008159
2786,0.0007054591592007926
2787,0.0006992345195607856
2788,0.0006992345195607856
2789,0.0006854019870274368
2790,0.0007047675325741251
2791,0.0007849962212675486
2792,0.0008880485886409978
2793,0.0009641275175744167
2794,0.0009924842092677818
2795,0.0009938674625211167
2796,0.0009800349299877679
2797,0.0009551363714277398
2798,0.0009489117317877328
2799,0.0009468368519077305
2800,0.0009468368519077305
2801,0.001008391621681133
2802,0.0010173827678278098
2803,0.0010014753554144586
2804,0.0009696605305877561
2805,0.0009883344495077771
2806,0.0009032643744276814
2807,0.0008133529129609138
2808,0.0007538730230675137
2809,0.0007165251852274718
2810,0.0006964680130541158
2811,0.0007026926526941228
2812,0.0007303577177608206
2813,0.0007829213413875463
2814,0.0009399205856410561
2815,0.0010588803654278565
2816,0.0011335760411079403
2817,0.0011557080931612984
2818,0.0011812982783479939
2819,0.0011702322523213149
2820,0.001162624359427973
2821,0.0011570913464146334
2822,0.0011363425476146102
2823,0.0011107523624279147
2824,0.0010934616967612286
2825,0.0011356509209879426
2826,0.0011121356156812497
2827,0.0010630301251878611
2828,0.0010222241542144819
2829,0.0010346734334944958
2830,0.0009489117317877328
2831,0.0008424012312809464
2832,0.000774621821867537
2833,0.000731049344387488
2834,0.0007172168118541393
2835,0.0007179084384808066
2836,0.0007331242242674904
2837,0.0007649390490941928
2838,0.0009011894945476791
2839,0.0010595719920545239
2840,0.0011460253203879542
2841,0.0011674657458146452
2842,0.0011799150250946591
2843,0.001175073638707987
2844,0.0011757652653346545
2845,0.0011709238789479823
2846,0.0011529415866546287
2847,0.0011218183884545937
2848,0.0011031444695345726
2849,0.0011425671872546171
2850,0.0011197435085745914
2851,0.0010651050050678634
2852,0.0010242990340944842
2853,0.0010360566867478307
2854,0.0009433787187743932
2855,0.0008361765916409395
2856,0.0007725469419875347
2857,0.0007296660911341532
2858,0.0007151419319741367
2859,0.0007109921722141321
2860,0.0007234414514941462
2861,0.0007600976627075206
2862,0.0009087973874410211
2863,0.0010574971121745215
2864,0.0011418755606279495
2865,0.00116884899906798
2866,0.001186139664734666
2867,0.0011854480381079985
2868,0.001159857852921303
2869,0.0011501750801479588
2870,0.0011328844144812729
2871,0.0011038360961612402
2872,0.0010858538038678867
2873,0.0011273514014679333
2874,0.0011024528429079052
2875,0.0010602636186811914
2876,0.0010312153003611585
2877,0.0010360566867478307
2878,0.0009509866116677351
2879,0.0008285686987475977
2880,0.000762172542587523
2881,0.0007047675325741251
2882,0.0006854019870274368
2883,0.0006943931331741135
2884,0.0007103005455874647
2885,0.0007296660911341532
2886,0.0008389430981476093
2887,0.0010070083684277982
2888,0.0010671798849478658
2889,0.001105219349414575
2890,0.001137725800867945
2891,0.0011363425476146102
2892,0.0011197435085745914
2893,0.0011038360961612402
2894,0.0010844705506145517
2895,0.0010637217518145285
2896,0.0010568054855478542
2897,0.0010983030831479006
2898,0.0010844705506145517
2899,0.0010408980731345027
2900,0.001004933488547796
2901,0.0010118497548144703
2902,0.0009343875726277166
2903,0.0008334100851342698
2904,0.0007628641692141904
2905,0.0007275912112541509
2906,0.0007137586787208019
2907,0.0007151419319741367
2908,0.0007338158508941578
2909,0.0007683971822275299
2910,0.0008921983484010025
2911,0.001050580845907847
2912,0.0011238932683345962
2913,0.0011467169470146218
2914,0.0011723071322013172
2915,0.0011729987588279846
2916,0.0011494834535212915
2917,0.0011342676677346078
2918,0.0011010695896545703
2919,0.001083087297361217
2920,0.0010727128979612054
2921,0.0011183602553212566
2922,0.0011245848949612636
2923,0.0010581887388011891
2924,0.0009924842092677818
2925,0.0010104665015611353
2926,0.0009509866116677351
2927,0.0008638416567076372
2928,0.0007981371271742301
2929,0.0007552562763208485
2930,0.0007379656106541625
2931,0.0007317409710141555
2932,0.0007365823574008275
2933,0.0007206749449874764
2934,0.0007511065165608439
2935,0.0008389430981476093
2936,0.0009357708258810514
2937,0.0010007837287877913
2938,0.0010215325275878145
2939,0.0010090832483078006
2940,0.000983493063121105
2941,0.0009682772773344213
2942,0.0009592861311877444
2943,0.0009433787187743932
2944,0.0009482201051610653
2945,0.0010028586086677936
2946,0.0010360566867478307
2947,0.0009980172222811214
2948,0.0009551363714277398
2949,0.000964819144201084
2950,0.0009191717868410327
2951,0.0008403263514009441
2952,0.0007863794745208836
2953,0.0007414237437874996
2954,0.0007103005455874647
2955,0.0007365823574008275
2956,0.000695084759800781
2957,0.0006805606006407646
2958,0.0007068424124541274
2959,0.0007932957407875579
2960,0.0008970397347876745
2961,0.0009682772773344213
2962,0.0009973255956544538
2963,0.0010000921021611237
2964,0.000978651676734433
2965,0.0009745019169744283
2966,0.000964819144201084
2967,0.0009468368519077305
2968,0.0009620526376944143
2969,0.0010360566867478307
2970,0.0010457394595211748
2971,0.001008391621681133
2972,0.0009807265566144352
2973,0.0009966339690277864
2974,0.0009316210661210467
2975,0.0008334100851342698
2976,0.0007794632082542091
2977,0.0007338158508941578
2978,0.0007220581982408113
2979,0.0007303577177608206
2980,0.0007511065165608439
2981,0.000791912487534223
2982,0.0009281629329877095
2983,0.00107686265772121
2984,0.0011501750801479588
2985,0.001175073638707987
2986,0.001204813583654687
2987,0.0011951308108813427
2988,0.001192364304374673
2989,0.0011930559310013404
2990,0.0011799150250946591
2991,0.0011508667067746264
2992,0.0011515583334012938
2993,0.0012193377428147034
2994,0.0011840647848546638
2995,0.0011211267618279263
2996,0.0010671798849478658
2997,0.0010512724725345144
2998,0.0009606693844410794
2999,0.0008520840040542908
3000,0.0007870711011475509
3001,0.0007490316366808416
3002,0.0007351991041474927
3003,0.000731049344387488
3004,0.0007476483834275067
3005,0.0007877627277742184
3006,0.0009191717868410327
3007,0.001092770070134561
3008,0.0011709238789479823
3009,0.0011944391842546754
3010,0.001206196836908022
3011,0.0012041219570280196
3012,0.001223487502574708
3013,0.0012027387037746847
3014,0.001197205690761345
3015,0.00116884899906798
3016,0.0011446420671346194
3017,0.0012068884635346893
3018,0.0011806066517213265
3019,0.001105219349414575
3020,0.001047814339401177
3021,0.0010574971121745215
3022,0.0009814181832411026
3023,0.0008631500300809698
3024,0.0007884543544008859
3025,0.0007517981431875114
3026,0.0007358907307741602
3027,0.0007407321171608322
3028,0.0007517981431875114
3029,0.0007843045946408812
3030,0.0009378457057610537
3031,0.001112827242307917
3032,0.0011764568919613218
3033,0.0012400865416147266
3034,0.0012698264865614265
3035,0.0012559939540280778
3036,0.0012566855806547452
3037,0.0012456195546280662
3038,0.0012221042493213731
3039,0.0012013554505213497
3040,0.0011868312913613335
3041,0.0012269456357080454
3042,0.001192364304374673
3043,0.0011218183884545937
3044,0.0010623384985611938
3045,0.0010464310861478423
3046,0.0009745019169744283
3047,0.0008707579229743117
3048,0.0008064366466942394
3049,0.0007607892893341881
3050,0.0007428069970408345
3051,0.0007400404905341648
3052,0.0007614809159608556
3053,0.0007939873674142254
3054,0.0009336959460010491
3055,0.0010796291642278797
3056,0.0011723071322013172
3057,0.0011889061712413358
3058,0.0012117298499213613
3059,0.0012221042493213731
3060,0.001224870755828043
3061,0.0012497693143880709
3062,0.0012131131031746963
3063,0.001164007612681308
3064,0.0011716155055746498
3065,0.0012138047298013636
3066,0.001192364304374673
3067,0.0011280430280946009
3068,0.0010720212713345378
3069,0.0010588803654278565
3070,0.0009800349299877679
3071,0.000871449549600979
3072,0.0007981371271742301
3073,0.0007566395295741835
3074,0.0007386572372808298
3075,0.0007351991041474927
3076,0.0007490316366808416
3077,0.0007849962212675486
3078,0.0009260880531077072
3079,0.001089311937001224
3080,0.001162624359427973
3081,0.0011882145446146684
3082,0.0012124214765480289
3083,0.0012075800901613567
3084,0.0011992805706413474
3085,0.0011812982783479939
3086,0.0011515583334012938
3087,0.0011287346547212682
3088,0.0011370341742412775
3089,0.0011833731582279962
3090,0.0011978973173880124
3091,0.0011024528429079052
3092,0.0010485059660278447
3093,0.0010180743944544772
3094,0.000966202397454419
3095,0.0008880485886409978
3096,0.0008112780330809115
3097,0.0007663223023475276
3098,0.0007365823574008275
3099,0.0007268995846274834
3100,0.0007289744645074857
3101,0.0007255163313741486
3102,0.0007552562763208485
3103,0.0008389430981476093
3104,0.0009406122122677235
3105,0.0010139246346944726
3106,0.0010485059660278447
3107,0.0010450478328945074
3108,0.0010395148198811678
3109,0.0010153078879478075
3110,0.0009980172222811214
3111,0.0009924842092677818
3112,0.0010153078879478075
3113,0.0010810124174812146
3114,0.001083087297361217
3115,0.001015999514574475
3116,0.0009841846897477725
3117,0.000977268423481098
3118,0.0009302378128677118
3119,0.0008880485886409978
3120,0.0008451677377876162
3121,0.0007794632082542091
3122,0.0007345074775208252
3123,0.000719983318360809
3124,0.0007213665716141439
3125,0.0006978512663074508
3126,0.000719983318360809
3127,0.0007891459810275532
3128,0.0008832072022543257
3129,0.0009620526376944143
3130,0.0010090832483078006
3131,0.0010277571672278215
3132,0.0010305236737344911
3133,0.0010346734334944958
3134,0.0010153078879478075
3135,0.0010000921021611237
3136,0.0009966339690277864
3137,0.0010651050050678634
3138,0.0010609552453078588
3139,0.0010236074074678168
3140,0.0010007837287877913
3141,0.0010007837287877913
3142,0.0009302378128677118
3143,0.0008223440591075906
3144,0.0007642474224675253
3145,0.000731049344387488
3146,0.0007172168118541393
3147,0.0007165251852274718
3148,0.0007303577177608206
3149,0.0007780799550008743
3150,0.0009074141341876862
3151,0.00107686265772121
3152,0.0011425671872546171
3153,0.0011736903854546522
3154,0.0011944391842546754
3155,0.001209654970041359
3156,0.0012082717167880242
3157,0.0012103465966680266
3158,0.0011978973173880124
3159,0.0011674657458146452
3160,0.0011619327328013054
3161,0.0012276372623347127
3162,0.0012103465966680266
3163,0.0011453336937612868
3164,0.0010837789239878843
3165,0.0010485059660278447
3166,0.0009620526376944143
3167,0.0008541588839342931
3168,0.0007960622472942277
3169,0.0007490316366808416
3170,0.000731049344387488
3171,0.0007262079580008159
3172,0.0007379656106541625
3173,0.0007849962212675486
3174,0.0009330043193743816
3175,0.0011121356156812497
3176,0.0011951308108813427
3177,0.0012200293694413708
3178,0.00123109539546805
3179,0.0012276372623347127
3180,0.001229712142214715
3181,0.0012255623824547104
3182,0.0012138047298013636
3183,0.0011757652653346545
3184,0.001162624359427973
3185,0.0012227958759480407
3186,0.00119858894401468
3187,0.0011411839340012822
3188,0.0010851621772412193
3189,0.00107409615121454
3190,0.0009807265566144352
3191,0.000871449549600979
3192,0.0008015952603075674
3193,0.000757331156200851
3194,0.0007393488639074973
3195,0.0007386572372808298
3196,0.0007511065165608439
3197,0.0007843045946408812
3198,0.0009281629329877095
3199,0.0010810124174812146
3200,0.001153633213281296
3201,0.00119858894401468
3202,0.0012138047298013636
3203,0.0012172628629347011
3204,0.0012227958759480407
3205,0.00122832888896138
3206,0.0012255623824547104
3207,0.0011937475576280078
3208,0.0011847564114813311
3209,0.0012442363013747313
3210,0.001211038223294694
3211,0.0011384174274946125
3212,0.0010685631382012007
3213,0.0010408980731345027
3214,0.0009904093293877795
3215,0.0008859737087609955
3216,0.0008223440591075906
3217,0.000776005075120872
3218,0.0007538730230675137
3219,0.000757331156200851
3220,0.0007614809159608556
3221,0.0008009036336808999
3222,0.0009447619720277282
3223,0.0011107523624279147
3224,0.0011819899049746614
3225,0.00119858894401468
3226,0.001204813583654687
3227,0.0011902894244946707
3228,0.0011916726777480055
3229,0.0011819899049746614
3230,0.0011577829730413007
3231,0.001119051881947924
3232,0.0011183602553212566
3233,0.0011404923073746148
3234,0.0011294262813479356
3235,0.0010837789239878843
3236,0.0010402064465078354
3237,0.0010194576477078122
3238,0.0009800349299877679
3239,0.0008797490691209885
3240,0.0008071282733209069
3241,0.0007545646496941812
3242,0.0007241330781208136
3243,0.0007179084384808066
3244,0.0006985428929341182
3245,0.000701309399440788
3246,0.000755947902947516
3247,0.0008396347247742767
3248,0.0009502949850410677
3249,0.0010076999950544656
3250,0.0010325985536144935
3251,0.0010312153003611585
3252,0.001015999514574475
3253,0.0009973255956544538
3254,0.0009841846897477725
3255,0.0009634358909477492
3256,0.0009675856507077538
3257,0.0010063167418011307
3258,0.0010187660210811446
3259,0.0009620526376944143
3260,0.0009247047998543722
3261,0.0009281629329877095
3262,0.0009177885335876979
3263,0.0008513923774276232
3264,0.0007912208609075556
3265,0.0007351991041474927
3266,0.0007144503053474694
3267,0.000712375425467467
3268,0.0006999261461874531
3269,0.00067641084088076
3270,0.0007303577177608206
3271,0.0008050533934409045
3272,0.0009129471472010258
3273,0.000977268423481098
3274,0.0010076999950544656
3275,0.0010076999950544656
3276,0.0009931758358944491
3277,0.0009800349299877679
3278,0.0009516782382944026
3279,0.0009378457057610537
3280,0.0009419954655210584
3281,0.0009890260761344445
3282,0.0009973255956544538
3283,0.0009454535986543955
3284,0.0009115638939476909
3285,0.0008942732282810048
3286,0.0008790574424943211
3287,0.000824418938987593
